MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,MMSI_COUNTRY_CD,RECEIVER
18,366925550,STACY JOANNE,None,WDB6500,37.502175,-122.482377,2019-01-01 12:55:00.000,0.0,0.0,None,None,None,30,None,6,7,3,3,US,D11MN-SF-EAGBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809501,-122.412120,2019-01-01 12:55:00.000,0.0,174.1,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
1,367094360,PROVIDER,0,WX6821,37.774673,-122.385059,2019-01-01 12:55:00.000,0.0,179.1,None,0,15,99,0.2,4,18,2,4,US,D11MN-SF-EAGBS1
3,367165570,SAM,9173496,WDD5908,37.802762,-122.397629,2019-01-01 12:55:00.000,0.0,154.4,56,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802517,-122.398236,2019-01-01 12:55:00.000,0.0,321.9,236,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781430,-122.386493,2019-01-01 12:55:00.000,0.0,151.8,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
1,367426120,PILOT BOAT DRAKE,0,WDF2215,37.800907,-122.395797,2019-01-01 12:55:00.000,0.0,280.5,50,0,1,50,3.0,15,17,4,5,US,D11MN-SF-BUSBS1
3,367431840,AD ASTRA,0,WDF2783,37.502378,-122.480475,2019-01-01 12:55:00.000,0.0,None,178,5,3,36,1.2,3,5,1,1,US,None
18,367521620,MAGRATHEA,None,WDG3019,37.673120,-122.380638,2019-01-01 12:55:00.000,0.0,174.1,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808891,-122.417769,2019-01-01 12:55:00.000,.1,181.1,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367647710,FV POLARIS,None,WDH7394,37.502023,-122.482455,2019-01-01 12:55:00.000,0.0,None,None,None,None,30,None,4,13,2,5,US,VTS11-SF-MTT1
18,367725380,EVENTIDE,None,WDI7105,37.807579,-122.442213,2019-01-01 12:55:00.000,0.0,39.4,262,None,None,37,None,5,11,2,3,US,VTS11-SF-MTT1
1,367733650,FIREBOAT 3,0,WDI7931,37.790446,-122.388261,2019-01-01 12:55:00.000,.1,305.2,247,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672818,-122.379762,2019-01-01 12:55:00.000,.1,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748416,-122.379627,2019-01-01 12:55:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
1,368060190,P/V_GOLDEN_GATE,0,WDK4954,37.801147,-122.396442,2019-01-01 12:55:00.000,0.0,225.4,None,15,15,50,0.0,14,7,4,2,US,D11MN-SF-EAGBS1
3,368992000,ALGOL,7303205,NAMW,37.748071,-122.383146,2019-01-01 12:55:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502324,-122.480901,2019-01-01 13:00:00.000,0.0,98.2,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808601,-122.360937,2019-01-01 13:00:00.000,0.0,309.0,177,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780846,-122.387175,2019-01-01 13:00:00.000,0.0,38.3,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501548,-122.481204,2019-01-01 13:00:00.000,0.0,0.0,None,None,None,37,None,7,5,3,1,US,None
18,338166398,LADY FISH,None, ,37.778575,-122.386952,2019-01-01 13:00:00.000,.1,168.2,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502258,-122.484899,2019-01-01 13:00:00.000,0.0,27.9,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338181459,F/V NATALIE NICOLE,None, ,37.808944,-122.417756,2019-01-01 13:00:00.000,0.0,None,109,None,None,30,None,2,11,4,1,US,D11MN-SF-PREBS1
18,338186589,COASTAL MOON,None, ,37.780423,-122.386786,2019-01-01 13:00:00.000,0.0,74.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806665,-122.446046,2019-01-01 13:00:00.000,0.0,126.8,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807358,-122.441240,2019-01-01 13:00:00.000,0.0,187.7,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338300727,RETAINED EARNINGS,None, ,37.805968,-122.443572,2019-01-01 13:00:00.000,0.0,204.5,None,None,None,37,None,3,2,1,1,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501501,-122.484589,2019-01-01 13:00:00.000,0.0,182.7,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672066,-122.380238,2019-01-01 13:00:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.807111,-122.440494,2019-01-01 13:00:00.000,0.0,163.3,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806133,-122.446915,2019-01-01 13:00:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780437,-122.386002,2019-01-01 13:00:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
18,366925550,STACY JOANNE,None,WDB6500,37.502171,-122.482382,2019-01-01 13:00:00.000,0.0,81.4,None,None,None,30,None,6,7,3,3,US,D11MN-SF-EAGBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809497,-122.412113,2019-01-01 13:00:00.000,0.0,260.0,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
1,367094360,PROVIDER,0,WX6821,37.774678,-122.385055,2019-01-01 13:00:00.000,0.0,215.3,None,0,15,99,0.2,4,18,2,4,US,D11MN-SF-EAGBS1
3,367165570,SAM,9173496,WDD5908,37.802800,-122.397623,2019-01-01 13:00:00.000,0.0,123.2,56,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802528,-122.398229,2019-01-01 13:00:00.000,0.0,326.1,236,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781434,-122.386501,2019-01-01 13:00:00.000,0.0,134.4,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
1,367426120,PILOT BOAT DRAKE,0,WDF2215,37.800902,-122.395798,2019-01-01 13:00:00.000,0.0,280.5,49,0,1,50,3.0,15,17,4,5,US,D11MN-SF-BUSBS1
3,367431840,AD ASTRA,0,WDF2783,37.502360,-122.480472,2019-01-01 13:00:00.000,0.0,None,178,5,3,36,1.2,3,5,1,1,US,None
18,367521620,MAGRATHEA,None,WDG3019,37.673126,-122.380642,2019-01-01 13:00:00.000,0.0,174.1,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808889,-122.417773,2019-01-01 13:00:00.000,0.0,181.1,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367647710,FV POLARIS,None,WDH7394,37.502016,-122.482455,2019-01-01 13:00:00.000,0.0,None,None,None,None,30,None,4,13,2,5,US,VTS11-SF-MTT1
18,367725380,EVENTIDE,None,WDI7105,37.807587,-122.442218,2019-01-01 13:00:00.000,0.0,39.4,262,None,None,37,None,5,11,2,3,US,VTS11-SF-MTT1
1,367733650,FIREBOAT 3,0,WDI7931,37.790481,-122.388266,2019-01-01 13:00:00.000,0.0,300.6,247,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672820,-122.379754,2019-01-01 13:00:00.000,0.0,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748428,-122.379635,2019-01-01 13:00:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
1,368060190,P/V_GOLDEN_GATE,0,WDK4954,37.801150,-122.396436,2019-01-01 13:00:00.000,0.0,249.9,None,15,15,50,0.0,14,7,4,2,US,D11MN-SF-EAGBS1
3,368992000,ALGOL,7303205,NAMW,37.748056,-122.383154,2019-01-01 13:00:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502331,-122.480904,2019-01-01 13:05:00.000,0.0,100.1,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808598,-122.360934,2019-01-01 13:05:00.000,.1,224.0,179,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780820,-122.387207,2019-01-01 13:05:00.000,0.0,43.4,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501545,-122.481183,2019-01-01 13:05:00.000,0.0,105.5,None,None,None,37,None,7,5,3,1,US,None
18,338142695,MISS PERCEPTION,None, ,37.640811,-122.414694,2019-01-01 13:05:00.000,0.0,None,None,None,None,37,None,2,0,0,0,US,VTS11-SF-PSP
18,338166398,LADY FISH,None, ,37.778580,-122.386935,2019-01-01 13:05:00.000,0.0,55.7,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502254,-122.484898,2019-01-01 13:05:00.000,0.0,27.9,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338171267,QUE SERA SERA,None, ,37.501586,-122.481524,2019-01-01 13:05:00.000,0.0,229.3,None,None,None,30,None,6,6,2,2,US,None
18,338181459,F/V NATALIE NICOLE,None, ,37.808929,-122.417757,2019-01-01 13:05:00.000,0.0,None,68,None,None,30,None,2,11,4,1,US,D11MN-SF-PREBS1
18,338186589,COASTAL MOON,None, ,37.780429,-122.386819,2019-01-01 13:05:00.000,0.0,74.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502355,-122.480287,2019-01-01 13:05:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806680,-122.446023,2019-01-01 13:05:00.000,0.0,126.8,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807380,-122.441254,2019-01-01 13:05:00.000,.2,318.9,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338300727,RETAINED EARNINGS,None, ,37.805971,-122.443570,2019-01-01 13:05:00.000,0.0,204.5,None,None,None,37,None,3,2,1,1,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501503,-122.484594,2019-01-01 13:05:00.000,0.0,182.7,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672082,-122.380229,2019-01-01 13:05:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.807104,-122.440486,2019-01-01 13:05:00.000,.1,122.6,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806108,-122.446889,2019-01-01 13:05:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780433,-122.386007,2019-01-01 13:05:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
18,366925550,STACY JOANNE,None,WDB6500,37.502190,-122.482377,2019-01-01 13:05:00.000,0.0,131.2,None,None,None,30,None,6,7,3,3,US,D11MN-SF-EAGBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809502,-122.412120,2019-01-01 13:05:00.000,0.0,203.3,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
1,367094360,PROVIDER,0,WX6821,37.774674,-122.385055,2019-01-01 13:05:00.000,0.0,265.0,None,0,15,99,0.2,4,18,2,4,US,D11MN-SF-EAGBS1
3,367165570,SAM,9173496,WDD5908,37.802763,-122.397615,2019-01-01 13:05:00.000,0.0,357.9,56,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802506,-122.398270,2019-01-01 13:05:00.000,0.0,326.1,236,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781440,-122.386501,2019-01-01 13:05:00.000,0.0,124.9,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
1,367426120,PILOT BOAT DRAKE,0,WDF2215,37.800901,-122.395794,2019-01-01 13:05:00.000,0.0,280.5,50,0,1,50,3.0,15,17,4,5,US,D11MN-SF-BUSBS1
3,367431840,AD ASTRA,0,WDF2783,37.502371,-122.480479,2019-01-01 13:05:00.000,0.0,None,178,5,3,36,1.2,3,5,1,1,US,None
18,367521620,MAGRATHEA,None,WDG3019,37.673108,-122.380635,2019-01-01 13:05:00.000,0.0,174.1,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808896,-122.417777,2019-01-01 13:05:00.000,0.0,181.1,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367598040,M/V PATIENCE,None,WDH2481,37.501541,-122.483815,2019-01-01 13:05:00.000,.1,138.2,None,None,None,37,None,8,6,2,3,US,D11MN-SF-EAGBS1
18,367647710,FV POLARIS,None,WDH7394,37.502023,-122.482449,2019-01-01 13:05:00.000,0.0,None,None,None,None,30,None,4,13,2,5,US,VTS11-SF-MTT1
18,367725380,EVENTIDE,None,WDI7105,37.807583,-122.442200,2019-01-01 13:05:00.000,0.0,39.4,264,None,None,37,None,5,11,2,3,US,VTS11-SF-MTT1
1,367733650,FIREBOAT 3,0,WDI7931,37.790466,-122.388259,2019-01-01 13:05:00.000,.1,310.7,247,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672830,-122.379746,2019-01-01 13:05:00.000,0.0,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748397,-122.379636,2019-01-01 13:05:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
1,368060190,P/V_GOLDEN_GATE,0,WDK4954,37.801142,-122.396440,2019-01-01 13:05:00.000,0.0,188.7,None,15,15,50,0.0,14,7,4,2,US,D11MN-SF-EAGBS1
3,368992000,ALGOL,7303205,NAMW,37.748062,-122.383151,2019-01-01 13:05:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502336,-122.480920,2019-01-01 13:10:00.000,0.0,120.5,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808601,-122.360939,2019-01-01 13:10:00.000,.1,184.3,177,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780863,-122.387179,2019-01-01 13:10:00.000,0.0,33.4,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501559,-122.481181,2019-01-01 13:10:00.000,0.0,52.4,None,None,None,37,None,7,5,3,1,US,None
18,338166398,LADY FISH,None, ,37.778568,-122.386941,2019-01-01 13:10:00.000,0.0,55.7,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502250,-122.484895,2019-01-01 13:10:00.000,0.0,27.9,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338171267,QUE SERA SERA,None, ,37.501593,-122.481515,2019-01-01 13:10:00.000,0.0,229.3,None,None,None,30,None,6,6,2,2,US,None
18,338181459,F/V NATALIE NICOLE,None, ,37.808935,-122.417757,2019-01-01 13:10:00.000,0.0,None,67,None,None,30,None,2,11,4,1,US,D11MN-SF-PREBS1
18,338186589,COASTAL MOON,None, ,37.780413,-122.386832,2019-01-01 13:10:00.000,0.0,74.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806695,-122.446050,2019-01-01 13:10:00.000,0.0,126.8,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807368,-122.441233,2019-01-01 13:10:00.000,.1,331.0,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338300727,RETAINED EARNINGS,None, ,37.805970,-122.443570,2019-01-01 13:10:00.000,0.0,204.5,None,None,None,37,None,3,2,1,1,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501503,-122.484594,2019-01-01 13:10:00.000,0.0,182.7,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672076,-122.380222,2019-01-01 13:10:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.807105,-122.440486,2019-01-01 13:10:00.000,0.0,170.1,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806132,-122.446905,2019-01-01 13:10:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780429,-122.386000,2019-01-01 13:10:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
1,366985290,ROYAL STAR,0,WCY6432,37.809501,-122.412126,2019-01-01 13:10:00.000,0.0,104.8,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
1,367094360,PROVIDER,0,WX6821,37.774682,-122.385063,2019-01-01 13:10:00.000,0.0,262.3,None,0,15,99,0.2,4,18,2,4,US,D11MN-SF-EAGBS1
3,367165570,SAM,9173496,WDD5908,37.802784,-122.397644,2019-01-01 13:10:00.000,0.0,243.7,55,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802536,-122.398224,2019-01-01 13:10:00.000,0.0,327.5,236,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781438,-122.386502,2019-01-01 13:10:00.000,0.0,156.4,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
1,367426120,PILOT BOAT DRAKE,0,WDF2215,37.800908,-122.395784,2019-01-01 13:10:00.000,0.0,280.5,49,0,1,50,3.0,15,17,4,5,US,D11MN-SF-BUSBS1
3,367431840,AD ASTRA,0,WDF2783,37.502382,-122.480490,2019-01-01 13:10:00.000,0.0,None,178,5,3,36,1.2,3,5,1,1,US,None
18,367521620,MAGRATHEA,None,WDG3019,37.673120,-122.380647,2019-01-01 13:10:00.000,0.0,174.1,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808885,-122.417777,2019-01-01 13:10:00.000,0.0,181.1,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367647710,FV POLARIS,None,WDH7394,37.502016,-122.482460,2019-01-01 13:10:00.000,0.0,348.1,None,None,None,30,None,4,13,2,5,US,VTS11-SF-MTT1
18,367725380,EVENTIDE,None,WDI7105,37.807578,-122.442227,2019-01-01 13:10:00.000,0.0,39.4,261,None,None,37,None,5,11,2,3,US,VTS11-SF-MTT1
1,367733650,FIREBOAT 3,0,WDI7931,37.790463,-122.388246,2019-01-01 13:10:00.000,.1,325.4,247,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672820,-122.379745,2019-01-01 13:10:00.000,.1,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748400,-122.379652,2019-01-01 13:10:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
1,368060190,P/V_GOLDEN_GATE,0,WDK4954,37.801144,-122.396451,2019-01-01 13:10:00.000,0.0,250.1,None,15,15,50,0.0,14,7,4,2,US,D11MN-SF-EAGBS1
3,368992000,ALGOL,7303205,NAMW,37.748066,-122.383154,2019-01-01 13:10:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502325,-122.480917,2019-01-01 13:15:00.000,0.0,140.2,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808601,-122.360938,2019-01-01 13:15:00.000,.1,156.6,177,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780878,-122.387150,2019-01-01 13:15:00.000,0.0,23.0,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501545,-122.481180,2019-01-01 13:15:00.000,0.0,0.0,None,None,None,37,None,7,5,3,1,US,None
18,338166398,LADY FISH,None, ,37.778577,-122.386948,2019-01-01 13:15:00.000,0.0,55.7,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502251,-122.484897,2019-01-01 13:15:00.000,0.0,27.9,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338181459,F/V NATALIE NICOLE,None, ,37.809895,-122.419067,2019-01-01 13:15:00.000,4.0,306.6,280,None,None,30,None,2,11,4,1,US,D11MN-SF-PREBS1
18,338186589,COASTAL MOON,None, ,37.780444,-122.386793,2019-01-01 13:15:00.000,0.0,74.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806727,-122.446064,2019-01-01 13:15:00.000,0.0,126.8,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807363,-122.441254,2019-01-01 13:15:00.000,0.0,331.0,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338300727,RETAINED EARNINGS,None, ,37.805971,-122.443572,2019-01-01 13:15:00.000,0.0,204.5,None,None,None,37,None,3,2,1,1,US,D11MN-SF-PREBS1
3,338309000,YACHT LADY,0,WDA2527,37.672074,-122.380226,2019-01-01 13:15:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.807111,-122.440494,2019-01-01 13:15:00.000,.1,174.1,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806132,-122.446945,2019-01-01 13:15:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780433,-122.386002,2019-01-01 13:15:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
18,366925550,STACY JOANNE,None,WDB6500,37.502179,-122.482376,2019-01-01 13:15:00.000,0.0,100.8,None,None,None,30,None,6,7,3,3,US,D11MN-SF-EAGBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809511,-122.412126,2019-01-01 13:15:00.000,0.0,260.5,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
1,367094360,PROVIDER,0,WX6821,37.774674,-122.385059,2019-01-01 13:15:00.000,0.0,297.0,None,0,15,99,0.2,4,18,2,4,US,D11MN-SF-EAGBS1
3,367165570,SAM,9173496,WDD5908,37.802817,-122.397645,2019-01-01 13:15:00.000,0.0,244.5,56,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
1,367301480,VALOR,9409924,WDD8691,37.802463,-122.398223,2019-01-01 13:15:00.000,0.0,322.2,236,0,1,52,5.5,15,3,3,10,US,D11MN-SF-PTSBS1
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781436,-122.386499,2019-01-01 13:15:00.000,0.0,217.8,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
1,367426120,PILOT BOAT DRAKE,0,WDF2215,37.800907,-122.395802,2019-01-01 13:15:00.000,0.0,280.5,50,0,1,50,3.0,15,17,4,5,US,D11MN-SF-BUSBS1
3,367431840,AD ASTRA,0,WDF2783,37.502403,-122.480475,2019-01-01 13:15:00.000,0.0,None,178,5,3,36,1.2,3,5,1,1,US,None
18,367521620,MAGRATHEA,None,WDG3019,37.673115,-122.380649,2019-01-01 13:15:00.000,0.0,174.1,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808887,-122.417779,2019-01-01 13:15:00.000,0.0,181.1,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
18,367598040,M/V PATIENCE,None,WDH2481,37.501558,-122.483822,2019-01-01 13:15:00.000,.1,138.2,None,None,None,37,None,8,6,2,3,US,D11MN-SF-EAGBS1
18,367647710,FV POLARIS,None,WDH7394,37.502004,-122.482457,2019-01-01 13:15:00.000,0.0,212.3,None,None,None,30,None,4,13,2,5,US,VTS11-SF-MTT1
18,367725380,EVENTIDE,None,WDI7105,37.807583,-122.442200,2019-01-01 13:15:00.000,0.0,39.4,260,None,None,37,None,5,11,2,3,US,VTS11-SF-MTT1
1,367733650,FIREBOAT 3,0,WDI7931,37.790487,-122.388255,2019-01-01 13:15:00.000,.1,331.2,247,0,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672826,-122.379755,2019-01-01 13:15:00.000,0.0,190.6,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
3,367833000,CAPELLA,7223508,NBXO,37.748413,-122.379665,2019-01-01 13:15:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
1,368060190,P/V_GOLDEN_GATE,0,WDK4954,37.801150,-122.396451,2019-01-01 13:15:00.000,0.0,125.8,None,15,15,50,0.0,14,7,4,2,US,D11MN-SF-EAGBS1
3,368992000,ALGOL,7303205,NAMW,37.748033,-122.383182,2019-01-01 13:15:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502333,-122.480884,2019-01-01 13:20:00.000,.1,98.6,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808601,-122.360939,2019-01-01 13:20:00.000,.1,88.0,178,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780869,-122.387181,2019-01-01 13:20:00.000,0.0,41.4,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501555,-122.481189,2019-01-01 13:20:00.000,0.0,84.6,None,None,None,37,None,7,5,3,1,US,None
18,338166398,LADY FISH,None, ,37.778565,-122.386954,2019-01-01 13:20:00.000,0.0,42.2,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
